736674.6875,31.6,69.0,29.93,0,1.0
736674.690972,31.5,68.0,29.93,1,1.0
736674.694444,31.5,68.0,29.93,0,1.0
736674.697917,31.5,68.0,29.93,0,1.0
736674.701389,31.2,68.0,29.93,0,1.0
736674.704861,30.8,69.0,29.93,0,1.0
736674.708333,30.8,69.0,29.94,0,1.0
736674.711806,30.3,70.0,29.94,0,1.0
736674.715278,30.3,70.0,29.95,0,1.0
736674.71875,30.1,70.0,29.95,0,1.0
736674.722222,29.8,70.0,29.95,0,1.0
736674.725694,29.5,70.0,29.95,0,1.0
736674.729167,29.2,73.0,29.95,0,1.0
736674.732639,28.8,75.0,29.96,0,1.0
736674.736111,28.7,75.0,29.96,0,1.0
736674.739583,28.3,75.0,29.96,0,1.0
736674.743056,28.2,75.0,29.96,0,1.0
736674.746528,27.8,75.0,29.97,0,1.0
736674.75,27.6,75.0,29.96,0,1.0
736674.753472,27.1,75.0,29.95,0,1.0
736674.756944,27.0,75.0,29.95,0,1.0
736674.760417,26.7,76.0,29.95,0,1.0
736674.763889,26.6,76.0,29.96,0,1.0
736674.767361,26.3,76.0,29.96,0,1.0
736674.770833,26.2,76.0,29.96,0,1.0
736674.774306,26.1,78.0,29.95,0,1.0
736674.777778,25.9,78.0,29.96,0,1.0
736674.78125,25.9,78.0,29.96,0,1.0
736674.784722,25.9,78.0,29.96,0,1.0
736674.788194,25.9,78.0,29.95,0,1.0
736674.791667,25.9,78.0,29.95,0,1.0
736674.795139,25.9,78.0,29.95,0,1.0
736674.798611,25.9,79.0,29.95,0,1.0
736674.802083,25.9,79.0,29.95,0,1.0
736674.805556,25.9,79.0,29.96,0,1.0
736674.809028,25.9,79.0,29.95,0,1.0
736674.8125,25.9,79.0,29.96,0,1.0
736674.815972,25.9,79.0,29.95,0,1.0
736674.819444,25.9,79.0,29.95,0,1.0
736674.822917,25.9,79.0,29.95,0,1.0
736674.826389,25.9,79.0,29.95,0,1.0
736674.829861,25.9,79.0,29.95,0,1.0
736674.833333,25.9,79.0,29.96,0,1.0
736674.836806,25.9,79.0,29.96,0,1.0
736674.840278,25.9,80.0,29.97,0,1.0
736674.84375,25.9,80.0,29.97,0,1.0
736674.847222,25.9,80.0,29.97,0,1.0
736674.850694,25.9,80.0,29.97,0,1.0
736674.854167,25.9,80.0,29.97,0,1.0
736674.857639,25.9,80.0,29.96,0,1.0
736674.861111,25.9,80.0,29.96,0,1.0
736674.864583,25.9,81.0,29.96,0,1.0
736674.868056,25.9,81.0,29.96,0,1.0
736674.871528,25.9,81.0,29.97,0,1.0
736674.878472,26.1,81.0,29.97,0,1.0
736674.881944,26.1,81.0,29.96,0,1.0
736674.885417,26.1,81.0,29.95,0,1.0
736674.958333,26.1,81.0,29.93,0,1.0
736675.333333,26.1,81.0,29.91,0,1.0
736675.361111,26.1,81.0,29.72,0,1.0
736675.364583,33.2,86.0,29.71,0,1.0
736675.368056,33.2,86.0,29.72,0,1.0
736675.371528,33.4,86.0,29.71,0,1.0
736675.375,33.4,86.0,29.7,0,1.0
736675.378472,33.5,86.0,29.69,0,1.0
736675.381944,33.5,86.0,29.69,0,1.0
736675.385417,33.8,86.0,29.69,0,1.0
736675.388889,33.8,86.0,29.69,0,1.0
736675.392361,34.0,86.0,29.69,0,1.0
736675.395833,34.0,86.0,29.69,0,1.0
736675.399306,34.2,86.0,29.68,0,1.0
736675.402778,34.2,86.0,29.68,0,1.0
736675.40625,34.2,86.0,29.68,0,1.0
736675.409722,34.5,86.0,29.67,0,1.0
736675.413194,34.5,86.0,29.66,0,1.0
736675.416667,34.5,86.0,29.66,0,1.0
736675.420139,34.7,86.0,29.66,0,1.0
736675.423611,34.7,88.0,29.66,0,1.0
736675.427083,34.9,88.0,29.65,0,1.0
736675.430556,35.0,88.0,29.65,0,1.0
736675.434028,35.0,88.0,29.64,0,1.0
736675.4375,35.4,88.0,29.64,0,1.0
736675.440972,35.4,88.0,29.63,0,1.0
736675.444444,35.4,88.0,29.62,0,1.0
736675.447917,35.4,88.0,29.62,0,1.0
736675.451389,35.5,90.0,29.61,0,1.0
736675.454861,35.5,90.0,29.61,0,1.0
736675.458333,35.7,90.0,29.6,0,1.0
736675.461806,35.9,91.0,29.59,0,1.0
736675.465278,35.9,91.0,29.59,0,1.0
736675.46875,36.1,91.0,29.59,0,1.0
736675.472222,35.9,91.0,29.58,0,1.0
736675.475694,35.9,91.0,29.58,0,1.0
736675.479167,36.1,91.0,29.57,0,1.0
